"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Mensagem para regularização de ordens e planos de estrutura do projeto"",""8835"",""Marcia Damas Martins"",""Marcia Damas Martins"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Formulário de atualização da regularização das não conformidades contábeis e tributárias dos planos de ação da auditoria interna"",""8840"",""Vera Lucia Futerko"",""Vera Lucia Futerko"",""CONTRIB/ADM"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Formulário de reclassificação contábil de gastos"",""8859"",""Marcia Damas Martins"",""Marcia Damas Martins"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA sobre gestão e monitoramento de riscos tributários potenciais e autos de infração"",""8893"",""Alexandre Souza Torres"","""",""CONTRIB/TPG/RISCOS-TRIB"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Plano de atividades planejadas para atendimento de soluções sistêmicas"",""8909"",""Jowal Garcia Pires"",""Marcos de Mattos Amarante Rodrigues"",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Formulário de provisão contábil de gastos"",""8911"",""Marcia Damas Martins"",""Marcia Damas Martins"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Plano de atividades para acompanhamento do cutover dos processos contábeis e tributários"",""8915"",""Jowal Garcia Pires"",""Marcos de Mattos Amarante Rodrigues"",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Formulário de solicitação de correção de erros sistêmicos nos processos contábeis"",""8933"",""Jowal Garcia Pires"",""Marcos de Mattos Amarante Rodrigues"",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de assessoria sobre incidência de imposto de renda retido na fonte sobre atualização pela taxa básica de juros no pagamento de dividendos"",""8950"",""Fernanda de Oliveira Ferreira Kling"",""Fernanda de Oliveira Ferreira Kling"",""CONTRIB/ACT/CFBS/ACF"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de verificação de provisão de distrato"",""8951"",""Elza Mary Oliveira da Rocha"",""Silmara Adília de Jesus"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de provisões de pleitos de fornecedores"",""8954"",""Elza Mary Oliveira da Rocha"",""Silmara Adília de Jesus"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Protocolo da solicitação de solicitação de enquadramento de estabelecimento em benefício fiscal federal da Superintendência do Desenvolvimento do Nordeste"",""8957"",""Fernanda de Oliveira Ferreira Kling"",""Fernanda de Oliveira Ferreira Kling"",""CONTRIB/ACT/CFBS/ACF"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de verificação de direito de uso não medido no prazo"",""8998"",""Elza Mary Oliveira da Rocha"",""Elza Mary Oliveira da Rocha"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Plano de acompanhamento da implementação de soluções sistêmicas"",""9063"",""Jowal Garcia Pires"",""Marcos de Mattos Amarante Rodrigues"",""CONTRIB/EDP/DOP"; CONTRIB/EDP/DMPA; CONTRIB/EDP/ICT; CONTRIB/EDP/ETT;" CONTRIB/EDP/TSC"","" """;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de análise da conta de outros custos a recuperar"",""9081"",""Elza Mary Oliveira da Rocha"",""Elza Mary Oliveira da Rocha"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de análise de conta gastos em objetos de custos a recuperar - CCD"",""9083"",""Elza Mary Oliveira da Rocha"",""Elza Mary Oliveira da Rocha"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Nota de explicação de garantias aos contratos de concessão para exploração de petróleo"",""9093"",""Elza Mary Oliveira da Rocha"",""Elza Mary Oliveira da Rocha"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de abertura de gastos para seleção de teste de voucher"",""9095"",""Elza Mary Oliveira da Rocha"",""Elza Mary Oliveira da Rocha"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de atualização de normas contábeis"",""9121"",""Aldemir Rodrigues Junior"",""Aldemir Rodrigues Junior"",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Nota explicativa de demonstrações financeiras de parcerias de exploração e produção"",""9155"",""Vitorugo Costa Carneiro"",""Vitorugo Costa Carneiro"",""CONTRIB/GCTPAR"; CONTRIB/GCTPAR/FBSRG; CONTRIB/GCTPAR/RELAC; CONTRIB/GCTPAR/RELAT; CONTRIB/CONT/CONEM/EPNPIB; CONTRIB/CONT/CONEM/PCOT; CONTRIB/CONT/CONEM/PEPS; CONTRIB/CONT/CONEM/PRGN; CONTRIB/GCTPAR/ ITP; CONTRIB/GCTPAR/GSO; CONTRIB/GCTPAR/ICP; CONTRIB/GCTPAR/GIP;" CONTRIB/GCTPAR/GCTAP"","" """;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de apresentação de destaques do extrato de cobrança"",""9220"",""Vitorugo Costa Carneiro"",""Vitorugo Costa Carneiro"",""CONTRIB/GCTPAR"; CONTRIB/GCTPAR/FBSRG; CONTRIB/GCTPAR/RELAC; CONTRIB/GCTPAR/RELAT; CONTRIB/CONT/CONEM/EPNPIB; CONTRIB/CONT/CONEM/PCOT; CONTRIB/CONT/CONEM/PEPS; CONTRIB/CONT/CONEM/PRGN; CONTRIB/GCTPAR/ ITP; CONTRIB/GCTPAR/GSO; CONTRIB/GCTPAR/ICP; CONTRIB/GCTPAR/GIP;" CONTRIB/GCTPAR/GCTAP"","" """;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Formulário de solicitação de assessoria tributária para venda de serviços"",""9244"",""Janaína Tannus de Oliveira Bedran"",""Janaína Tannus de Oliveira Bedran"",""CONTRIB/ACT/CFBS/ABS"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de informação de blocos e campos para provisão de multa de conteúdo local"",""9270"",""Alessandro Antunes Leandro"",""Alessandro Antunes Leandro"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Nota fiscal de transferência de crédito de impostos das parcerias"",""9307"",""Dayana Madeira Nogueira"",""Dayana Madeira Nogueira"",""CONTRIB/GCTPAR";" CONTRIB/GCTPAR/ ITP"","" """;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA sobre a transferência de crédito de impostos das parcerias"",""9312"",""Dayana Madeira Nogueira"",""Dayana Madeira Nogueira"",""CONTRIB/GCTPAR";" CONTRIB/GCTPAR/ ITP"","" """;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de demonstração dos gastos das parcerias"",""9313"",""Dayana Madeira Nogueira"",""Dayana Madeira Nogueira"",""CONTRIB/GCTPAR";" CONTRIB/GCTPAR/ ITP"","" """;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação para criação de dados mestres de novas parcerias"",""9314"",""Alexandra Paiva de Araujo"",""Alexandra Paiva de Araujo"",""CONTRIB/GCTPAR/GSO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de controle de provisões pendentes de estorno"",""9316"",""Marcia Damas Martins"",""Silmara Adília de Jesus"",""CONTRIB/CONT/CRG/GAR"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Manual da metodologia do cálculo do valor homem-hora de parcerias"",""9318"",""Cintia Vilas Boas Bulhosa Sacramento"",""Cintia Vilas Boas Bulhosa Sacramento"",""CONTRIB/GCTPAR/GSO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Mensagem de solicitação do certificado digital de pessoa jurídica"",""9553"",""Danielle de Oliveira Correa"",""Danielle de Oliveira Correa"",""CONTRIB/TPG/RFISC-DF"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Planilha de resultado da equalização dos consórcios"",""9663"",""Vitorugo Costa Carneiro"",""Vitorugo Costa Carneiro"",""CONTRIB/GCTPAR"; CONTRIB/GCTPAR/GSO; CONTRIB/GCTPAR/RELAC; CONTRIB/GCTPAR/RELAT; CONTRIB/CONT/CONEM/EPNPIB; CONTRIB/CONT/CONEM/PCOT; CONTRIB/CONT/CONEM/PEPS; CONTRIB/CONT/CONEM/PRGN; CONTRIB/GCTPAR/ ITP; CONTRIB/GCTPAR/ICP; CONTRIB/GCTPAR/GIP;" CONTRIB/GCTPAR/GCTAP"","" """;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Perfil de atualização das informações físico-financeiras das estatais"",""9714"",""Karla Alesandra Ribeiro Torres"",""Karla Alesandra Ribeiro Torres"",""CONTRIB/CONT/REL"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Fluxograma de demandas de soluções digitais"",""9746"",""Ivan Alves do Nascimento"",""Marcos de Mattos Amarante Rodrigues"",""CONTRIB/EDP/ICT"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de divulgação do relatório trimestral do contencioso tributário"",""9922"",""Alexandre Souza Torres"",""Alexandre Souza Torres"",""CONTRIB/TPG/RISCOS-TRIB"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Nota técnica de adesão ao programa de regularização de débitos tributários"",""10065"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Comunicação com detalhamento de autoridades fazendárias"",""10071"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de autorização para constituição de Comissão Temporária de Negociação de Créditos Fiscais"",""10123"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Contrato de cessão de crédito de imposto sobre circulação de mercadorias e serviços"",""10124"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de parecer sobre orientação tributária"",""10127"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de parecer sobre a transferência de crédito de imposto sobre circulação de mercadorias e serviços"",""10131"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de parecer contábil sobre aquisição dos créditos de imposto sobre circulação de mercadorias e serviços"",""10143"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de parecer sobre deságio na aquisição de crédito de imposto sobre circulação de mercadorias e serviços"",""10145"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Autorização para transferência de crédito de imposto sobre circulação de mercadorias e serviços"",""10151"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Ata de reunião sobre negociação da transferência dos créditos de imposto sobre circulação de mercadorias e serviços"",""10159"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de autorização da assinatura do contrato de transferência de crédito de imposto sobre circulação de mercadorias e serviços"",""10164"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Carta de solicitação de inclusão de item em pauta de reunião externa"",""10186"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Carta de solicitação de participação em reunião externa"",""10187"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Carta de proposta de criação ou alteração em legislação tributária"",""10190"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Estudo de apresentação de sugestões ou esclarecimentos para os agentes públicos ou entidades de classe"",""10194"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de criação ou alteração em legislação tributária"",""10200"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de divulgação de alteração ou criação de legislação tributária"",""10209"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Formulário de solicitação de esclarecimento de dúvidas sobre assuntos tributários"",""10212"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Carta de consulta em matéria tributária e/ou de participações governamentais"",""10221"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Carta de solicitação de credenciamento de filiais"",""10224"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de consulta em matéria tributária e/ou de participações governamentais"",""10256"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""ISA de solicitação de adesão a benefícios fiscais"",""10259"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Mensagem sobre andamento de assuntos relacionados à matéria tributária"",""10333"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"EM AVALIAÇÃO,""Realizar gestão contábil e tributária"",""Comunicação sobre procedimento de entidades de classe"",""10334"",""Adalberto Faria dos Reis"",""Adalberto Faria dos Reis"",""CONTRIB/RNEMT/NNECO"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de análise contábil de clientes e fornecedores"",""7647"",""Julianne Meire Macedo de Oliveira"","""",""CONTRIB/CONT/CONGER/ACB"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle das contas de clientes e da avaliação e mensuração das perdas de crédito esperadas de clientes"",""7648"",""Julianne Meire Macedo de Oliveira"","""",""CONTRIB/CONT/CONGER/ACB"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Demonstrativo de variação de contas contábeis"",""7650"",""Julianne Meire Macedo de Oliveira"","""",""CONTRIB/CONT/CONGER/ACB"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise e conciliação das contas contábeis da folha de pagamento"",""7664"",""Claudia Maria Santos da Silva"","""",""CONTRIB/CONT/CONGER/ACFP"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Demonstrativo da evolução das análises comparativas entre  o crédito presumido x regime normal de apuração do ICMS"",""7697"",""Sergio Bonfim Paes"","""",""CONTRIB/ACT/RGN/PROJ"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Relatório de simulação da estimativa de custo da carga tributária de operações de aquisição de bens e de serviços"",""7699"",""Sergio Bonfim Paes"","""",""CONTRIB/ACT/RGN/PROJ"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Parecer técnico sobre aplicação de incentivos fiscais federais"",""7700"",""Sergio Bonfim Paes"","""",""CONTRIB/ACT/RGN/PROJ"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Parecer técnico de análise tributária relacionada às operações de movimentações de bens e/ou materiais"",""7701"",""Sergio Bonfim Paes"","""",""CONTRIB/ACT/RGN/PROJ"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de avaliação tributária sobre a viabilidade de implantação de usina termelétrica em parceria com outras empresas"",""7702"",""Sergio Bonfim Paes"","""",""CONTRIB/ACT/RGN/PROJ"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de movimentação de estoques de produtos"",""7707"",""Aldemir Rodrigues Junior"","""",""CONTRIB/CONT/CRG/EPCPV"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""ISA de solicitação de baixa contábil de projeto de investimento"",""7972"",""Carlos Antonio Oliveira da Silva"","""",""CONTRIB/CONT/GEPAT/IPC"","" """;;;;;;;;;;;;;;;;;;;;;;;
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de entradas contábeis reservas provadas"",""7996"",""Fabio Santos de Araujo"","""",""CONTRIB/CONT/GEPAT/AI"","" """;;;;;;;;;;;;;;;;;;;;;;;
